# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];Trc13_S11[dB];Trc15_S21[dB];re:Trc16_S11[U];im:Trc16_S11[U];Trc17_S21[°];
5.511500000000000E+006;-5.531930870052982E+000;-7.574518279412928E+000;-4.446181058048894E-001;-2.865108324496143E-001;-4.094689857910976E+001;
5.511600000000000E+006;-5.494321462514309E+000;-7.590923899803181E+000;-4.466335473115920E-001;-2.876204461367597E-001;-4.112749246704435E+001;
5.511700000000000E+006;-5.459367111090829E+000;-7.603238379225087E+000;-4.485592474349480E-001;-2.885864984451834E-001;-4.129439279070673E+001;
5.511800000000000E+006;-5.423293163360254E+000;-7.619818416974042E+000;-4.505230392386900E-001;-2.896367493940872E-001;-4.144703171459535E+001;
5.511900000000000E+006;-5.388588489933076E+000;-7.635180176086177E+000;-4.524422965101556E-001;-2.906164524907238E-001;-4.161253607787175E+001;
5.512000000000000E+006;-5.354355419805687E+000;-7.647411901261001E+000;-4.543453703112290E-001;-2.915828386828047E-001;-4.178865446053241E+001;
5.512100000000000E+006;-5.318460108759288E+000;-7.664693331137590E+000;-4.563414074603706E-001;-2.926117985401188E-001;-4.194723371750303E+001;
5.512200000000000E+006;-5.284068626455481E+000;-7.680207172117713E+000;-4.582729986966020E-001;-2.935836706053990E-001;-4.210671291114721E+001;
5.512300000000000E+006;-5.248504136725650E+000;-7.693032959247482E+000;-4.603058656098225E-001;-2.945498545031607E-001;-4.226362109322517E+001;
5.512400000000000E+006;-5.214916474657693E+000;-7.711461861332122E+000;-4.622332849130569E-001;-2.954658953819172E-001;-4.243216003180368E+001;
5.512500000000000E+006;-5.180997879454205E+000;-7.724902757444959E+000;-4.641630799445173E-001;-2.964322044829766E-001;-4.259923372328481E+001;
5.512600000000000E+006;-5.148270932536196E+000;-7.770714010072712E+000;-4.660779000281518E-001;-2.972964059298602E-001;-4.275037032312139E+001;
5.512700000000000E+006;-5.114258337488544E+000;-7.789270214191908E+000;-4.680542717122682E-001;-2.982311681484330E-001;-4.291117964236326E+001;
5.512800000000000E+006;-5.082561895516036E+000;-7.795760429564863E+000;-4.699557141481653E-001;-2.990225779660255E-001;-4.306708463681400E+001;
5.512900000000000E+006;-5.048438891164482E+000;-7.792167293111463E+000;-4.719781622694623E-001;-2.999282261822969E-001;-4.323116312964980E+001;
5.513000000000000E+006;-5.016687216902751E+000;-7.804862991343027E+000;-4.738655798262093E-001;-3.007764026740301E-001;-4.339178124547609E+001;
5.513100000000000E+006;-4.984790014613605E+000;-7.822444940384412E+000;-4.757920833936662E-001;-3.015942687440849E-001;-4.354488823300768E+001;
5.513200000000000E+006;-4.952711507210760E+000;-7.833569862257641E+000;-4.777267767312689E-001;-3.024350803843336E-001;-4.371439017540833E+001;
5.513300000000000E+006;-4.920172885224844E+000;-7.851824960198187E+000;-4.797414677561778E-001;-3.032196909392872E-001;-4.386327715896338E+001;
5.513400000000000E+006;-4.888712120492147E+000;-7.897304984458513E+000;-4.816472656780907E-001;-3.040587516227828E-001;-4.402494084802427E+001;
5.513500000000000E+006;-4.857846948330449E+000;-7.916730284141313E+000;-4.835840470594187E-001;-3.047888620433950E-001;-4.417505206713618E+001;
5.513600000000000E+006;-4.826844602497248E+000;-7.931849359843567E+000;-4.854959766558901E-001;-3.055884550199367E-001;-4.432299947707206E+001;
5.513700000000000E+006;-4.795789046459317E+000;-7.951845968917088E+000;-4.874415986469926E-001;-3.063544229196821E-001;-4.447710988964756E+001;
5.513800000000000E+006;-4.766284809109421E+000;-7.965283096751945E+000;-4.893104922283491E-001;-3.070618961354482E-001;-4.464478664307345E+001;
5.513900000000000E+006;-4.734738143487182E+000;-7.964955850176875E+000;-4.913254340339910E-001;-3.078050585095847E-001;-4.480059148985076E+001;
5.514000000000000E+006;-4.705754525595563E+000;-7.966116670950934E+000;-4.931693377730638E-001;-3.085117170931894E-001;-4.494600012564403E+001;
5.514100000000000E+006;-4.675826167260753E+000;-7.980270903620903E+000;-4.950958354700477E-001;-3.092177445183332E-001;-4.509824191122873E+001;
5.514200000000000E+006;-4.646236658858528E+000;-7.996124315620853E+000;-4.970211959059752E-001;-3.098949314615583E-001;-4.524960957223192E+001;
5.514300000000000E+006;-4.617138974735344E+000;-8.011512280930669E+000;-4.988965630724664E-001;-3.106016835267501E-001;-4.539985972247393E+001;
5.514400000000000E+006;-4.588292454667112E+000;-8.028384691359777E+000;-5.008035260062640E-001;-3.112373046722376E-001;-4.556181166045462E+001;
5.514500000000000E+006;-4.559275559079369E+000;-8.045103099446504E+000;-5.027303971296406E-001;-3.118744837154575E-001;-4.570648605013356E+001;
5.514600000000000E+006;-4.531128576835722E+000;-8.057796821429486E+000;-5.045773210712951E-001;-3.125396636392301E-001;-4.585826525174785E+001;
5.514700000000000E+006;-4.501917625037723E+000;-8.075686439790710E+000;-5.065173961456048E-001;-3.132042201985738E-001;-4.600388446351045E+001;
5.514800000000000E+006;-4.473904777523146E+000;-8.091578581550081E+000;-5.084079895583550E-001;-3.138041932701510E-001;-4.616208005518755E+001;
5.514900000000000E+006;-4.446364894008317E+000;-8.108012535400350E+000;-5.102701131225977E-001;-3.143992601427699E-001;-4.629794667374980E+001;
5.515000000000000E+006;-4.418219206495489E+000;-8.124579772903195E+000;-5.121818967056155E-001;-3.150044305189040E-001;-4.643913148585665E+001;
5.515100000000000E+006;-4.390776607205552E+000;-8.137300505324717E+000;-5.140795489206511E-001;-3.155506043222353E-001;-4.659950638807374E+001;
5.515200000000000E+006;-4.364175740079658E+000;-8.188703215930024E+000;-5.158931560562464E-001;-3.161323550308344E-001;-4.674778184767226E+001;
5.515300000000000E+006;-4.336828275440722E+000;-8.207135130073688E+000;-5.178045926062326E-001;-3.166643750161017E-001;-4.689438256748178E+001;
5.515400000000000E+006;-4.310637982137988E+000;-8.225948671468675E+000;-5.196366797478073E-001;-3.171813259669417E-001;-4.703449826755103E+001;
5.515500000000000E+006;-4.284376445397231E+000;-8.211969474191376E+000;-5.215034579412665E-001;-3.176607644491427E-001;-4.717680357143746E+001;
5.515600000000000E+006;-4.256998365778068E+000;-8.226141090326035E+000;-5.233751076352865E-001;-3.182934994748342E-001;-4.732322602247364E+001;
5.515700000000000E+006;-4.231362333694499E+000;-8.241425035163166E+000;-5.251756531979978E-001;-3.188170362030395E-001;-4.745524366943055E+001;
5.515800000000000E+006;-4.205926537050529E+000;-8.257060883836552E+000;-5.270401911972921E-001;-3.192171158358554E-001;-4.760061892678883E+001;
5.515900000000000E+006;-4.179345248104989E+000;-8.272296480180209E+000;-5.288983341025069E-001;-3.197943247170994E-001;-4.774992374106557E+001;
5.516000000000000E+006;-4.153857804259716E+000;-8.289693658294016E+000;-5.307444271683585E-001;-3.202509279631829E-001;-4.787855667155726E+001;
5.516100000000000E+006;-4.128319416636209E+000;-8.305617716052517E+000;-5.325971888985452E-001;-3.207128813430125E-001;-4.802989690610671E+001;
5.516200000000000E+006;-4.103366431618654E+000;-8.321392805313577E+000;-5.344525965348231E-001;-3.210982960740828E-001;-4.817537371070922E+001;
5.516300000000000E+006;-4.078479625362416E+000;-8.338771745539749E+000;-5.362343159823136E-001;-3.216061308109904E-001;-4.831984895929608E+001;
5.516400000000000E+006;-4.053353806221451E+000;-8.355371087769353E+000;-5.380850151157518E-001;-3.220416016896402E-001;-4.843844155114216E+001;
5.516500000000000E+006;-4.029193308345077E+000;-8.371763413008228E+000;-5.398778148682563E-001;-3.224469108396252E-001;-4.859188069890197E+001;
5.516600000000000E+006;-4.004536280709079E+000;-8.389991176668424E+000;-5.417217959122679E-001;-3.228452472650495E-001;-4.872482735762971E+001;
5.516700000000000E+006;-3.980347359137562E+000;-8.406160001847535E+000;-5.434991218380474E-001;-3.232977993456787E-001;-4.887169546926265E+001;
5.516800000000000E+006;-3.956672916020652E+000;-8.423833540391289E+000;-5.453234293133070E-001;-3.236063873060796E-001;-4.900276251877872E+001;
5.516900000000000E+006;-3.932206622870914E+000;-8.440485181045320E+000;-5.471267258592711E-001;-3.240721020124377E-001;-4.913997154930043E+001;
5.517000000000000E+006;-3.908835064673181E+000;-8.459135576966389E+000;-5.489214522306042E-001;-3.244034616227327E-001;-4.927457899669394E+001;
5.517100000000000E+006;-3.884882415819964E+000;-8.471913625415635E+000;-5.507238056154025E-001;-3.248139622507875E-001;-4.941449754253367E+001;
5.517200000000000E+006;-3.862299227360708E+000;-8.489848154744554E+000;-5.524958867931903E-001;-3.250852261729075E-001;-4.954689227175027E+001;
5.517300000000000E+006;-3.838811683912311E+000;-8.510860699951735E+000;-5.542935193145105E-001;-3.254523466068983E-001;-4.968374048978976E+001;
5.517400000000000E+006;-3.816046070159487E+000;-8.522535592042894E+000;-5.560376161755126E-001;-3.258130890595077E-001;-4.980482479031318E+001;
5.517500000000000E+006;-3.793833209361171E+000;-8.540353804077970E+000;-5.578019112054287E-001;-3.260655884588915E-001;-4.994121826506783E+001;
5.517600000000000E+006;-3.770679949379235E+000;-8.559904935712632E+000;-5.595857523021346E-001;-3.264307824876443E-001;-5.008780780723652E+001;
5.517700000000000E+006;-3.748583888399473E+000;-8.575933868280695E+000;-5.613455166323494E-001;-3.266882919863620E-001;-5.022338304055683E+001;
5.517800000000000E+006;-3.726740400140703E+000;-8.593402817779669E+000;-5.630906397115087E-001;-3.269403345528715E-001;-5.036391030979119E+001;
5.517900000000000E+006;-3.704629057776256E+000;-8.609227905626360E+000;-5.648249878414042E-001;-3.272580199029377E-001;-5.048740070589458E+001;
5.518000000000000E+006;-3.682179426039158E+000;-8.623867811132669E+000;-5.666152982921382E-001;-3.275372024539621E-001;-5.061318822646248E+001;
5.518100000000000E+006;-3.660870057333907E+000;-8.642569507735828E+000;-5.683198868358145E-001;-3.278000525816872E-001;-5.074927964565452E+001;
5.518200000000000E+006;-3.639047611070512E+000;-8.660389541643951E+000;-5.700691033250737E-001;-3.280699731365047E-001;-5.087958612598743E+001;
5.518300000000000E+006;-3.617795552699362E+000;-8.679105757217299E+000;-5.718032197273537E-001;-3.282863267113277E-001;-5.100278691250863E+001;
5.518400000000000E+006;-3.597259794082986E+000;-8.694457368544233E+000;-5.734960526665649E-001;-3.284716409209973E-001;-5.112993330680742E+001;
5.518500000000000E+006;-3.575737331693584E+000;-8.712312278251963E+000;-5.752289987855601E-001;-3.287444794630036E-001;-5.127178433288675E+001;
5.518600000000000E+006;-3.554669456716788E+000;-8.728881886825450E+000;-5.769638074621055E-001;-3.289509062341734E-001;-5.140315133393313E+001;
5.518700000000000E+006;-3.534589346653506E+000;-8.745121537461483E+000;-5.786132727843184E-001;-3.291607431213269E-001;-5.153052937275102E+001;
5.518800000000000E+006;-3.513456018945532E+000;-8.765338412564589E+000;-5.803544288102103E-001;-3.293789354122897E-001;-5.166152665121918E+001;
5.518900000000000E+006;-3.491684594570887E+000;-8.780963716288868E+000;-5.821455883680320E-001;-3.296152109402071E-001;-5.177585060252910E+001;
5.519000000000000E+006;-3.472006333563745E+000;-8.797708160901959E+000;-5.837965783385644E-001;-3.297782145397026E-001;-5.190967459984857E+001;
5.519100000000000E+006;-3.452639518897839E+000;-8.818342657473888E+000;-5.854399470455766E-001;-3.299113077276450E-001;-5.202987582738224E+001;
5.519200000000000E+006;-3.431946732675405E+000;-8.832011784272329E+000;-5.871765575122655E-001;-3.300937327885116E-001;-5.215264678361763E+001;
5.519300000000000E+006;-3.412124062438525E+000;-8.851679562558276E+000;-5.888324620396545E-001;-3.302881499915077E-001;-5.228297692358598E+001;
5.519400000000000E+006;-3.392863831589688E+000;-8.867192671638890E+000;-5.904781819275937E-001;-3.304170006461206E-001;-5.240172008887330E+001;
5.519500000000000E+006;-3.373991165315638E+000;-8.890284182853590E+000;-5.921258525436046E-001;-3.304856531539957E-001;-5.251764579056535E+001;
5.519600000000000E+006;-3.353858577143154E+000;-8.903614528870524E+000;-5.937950533089491E-001;-3.307231874843215E-001;-5.264454885741669E+001;
5.519700000000000E+006;-3.334310612535155E+000;-8.921190375683901E+000;-5.954932029754038E-001;-3.308206343471984E-001;-5.277748070747658E+001;
5.519800000000000E+006;-3.315655336404059E+000;-8.941259441242281E+000;-5.971001366257107E-001;-3.309433845461290E-001;-5.289832757897254E+001;
5.519900000000000E+006;-3.296632106311529E+000;-8.957456418758049E+000;-5.987358082924671E-001;-3.310791989433726E-001;-5.301700835328664E+001;
5.520000000000000E+006;-3.278657429958187E+000;-8.975135909982102E+000;-6.003416837845605E-001;-3.311030896551065E-001;-5.313550166093082E+001;
5.520100000000000E+006;-3.259451483312807E+000;-8.990943838784682E+000;-6.020158259614951E-001;-3.312093177773330E-001;-5.325268865295184E+001;
5.520200000000000E+006;-3.241149715269032E+000;-9.010447749806708E+000;-6.036065345907830E-001;-3.313240202247230E-001;-5.337842493682430E+001;
5.520300000000000E+006;-3.222517994247902E+000;-9.026027749679148E+000;-6.052415212872965E-001;-3.314174679239906E-001;-5.350385961514165E+001;
5.520400000000000E+006;-3.203415971079741E+000;-9.073993444134596E+000;-6.069485459863250E-001;-3.314622652726982E-001;-5.361285536427280E+001;
5.520500000000000E+006;-3.185186196126726E+000;-9.089442820649625E+000;-6.085580791681972E-001;-3.315457035441493E-001;-5.373509442084843E+001;
5.520600000000000E+006;-3.167919151847436E+000;-9.084261224807484E+000;-6.100902842583097E-001;-3.316151611411253E-001;-5.385111810354864E+001;
5.520700000000000E+006;-3.150284271673985E+000;-9.130618169519863E+000;-6.116808292868311E-001;-3.316432416488904E-001;-5.397812804027650E+001;
5.520800000000000E+006;-3.132362286901675E+000;-9.152109502564898E+000;-6.132793808376221E-001;-3.317093667092729E-001;-5.408983529546575E+001;
5.520900000000000E+006;-3.114775421415382E+000;-9.139342737887603E+000;-6.148498305326272E-001;-3.317755679445168E-001;-5.421432159330765E+001;
5.521000000000000E+006;-3.097549379887543E+000;-9.154405825938767E+000;-6.164309384961372E-001;-3.317652271128035E-001;-5.432899014771324E+001;
5.521100000000000E+006;-3.080104682987526E+000;-9.172234637704699E+000;-6.179959814112692E-001;-3.318262234812054E-001;-5.444258489661962E+001;
5.521200000000000E+006;-3.063525972141196E+000;-9.222082699788418E+000;-6.195400315136503E-001;-3.317825729796010E-001;-5.456507392694836E+001;
5.521300000000000E+006;-3.045961395983113E+000;-9.238227909570441E+000;-6.211241068611911E-001;-3.318372785980656E-001;-5.467235511377049E+001;
5.521400000000000E+006;-3.029348961804378E+000;-9.259125859457569E+000;-6.226640573394734E-001;-3.318149734182968E-001;-5.479259053738429E+001;
5.521500000000000E+006;-3.012346753759088E+000;-9.277203172593886E+000;-6.242355321225775E-001;-3.318047765317775E-001;-5.490917391863165E+001;
5.521600000000000E+006;-2.995786012311448E+000;-9.290844130012680E+000;-6.257895738616631E-001;-3.317547047510128E-001;-5.502239474292586E+001;
5.521700000000000E+006;-2.979535274877704E+000;-9.316685887831987E+000;-6.272713624367848E-001;-3.317907888770561E-001;-5.513320820153237E+001;
5.521800000000000E+006;-2.962759810448088E+000;-9.331941544771089E+000;-6.288314792664317E-001;-3.317744693006453E-001;-5.524726540113978E+001;
5.521900000000000E+006;-2.946011351513199E+000;-9.348974851437260E+000;-6.304113677384428E-001;-3.317198518690155E-001;-5.536866749788221E+001;
5.522000000000000E+006;-2.929984777261885E+000;-9.366292242505212E+000;-6.318961334170568E-001;-3.317226747173501E-001;-5.547858824985676E+001;
5.522100000000000E+006;-2.914185466791326E+000;-9.384992479546622E+000;-6.333983778718975E-001;-3.316556046263337E-001;-5.558668084797459E+001;
5.522200000000000E+006;-2.898146823345836E+000;-9.401147706076465E+000;-6.349127791504965E-001;-3.316112731569178E-001;-5.569565423165808E+001;
5.522300000000000E+006;-2.882595839974481E+000;-9.420492336623715E+000;-6.364052861686663E-001;-3.315253969708369E-001;-5.580271301221310E+001;
5.522400000000000E+006;-2.866833527739381E+000;-9.406460811343086E+000;-6.379203558360590E-001;-3.314372475479823E-001;-5.591045607098570E+001;
5.522500000000000E+006;-2.851108748151254E+000;-9.423069501747760E+000;-6.394077682987741E-001;-3.313990233842702E-001;-5.601594774605270E+001;
5.522600000000000E+006;-2.835811086728572E+000;-9.439529882899105E+000;-6.408742898301632E-001;-3.313275364168649E-001;-5.613642483020276E+001;
5.522700000000000E+006;-2.820038909809290E+000;-9.455941843781474E+000;-6.423705542008378E-001;-3.312877598160661E-001;-5.624089362028501E+001;
5.522800000000000E+006;-2.805364775548776E+000;-9.472622651701808E+000;-6.437985473665269E-001;-3.311842448004017E-001;-5.634063158266854E+001;
5.522900000000000E+006;-2.789575378055699E+000;-9.487865680997562E+000;-6.452857384598643E-001;-3.311721830629584E-001;-5.644956736270037E+001;
5.523000000000000E+006;-2.774764715993806E+000;-9.508328262690688E+000;-6.467713195997406E-001;-3.309874074405527E-001;-5.655699928516989E+001;
5.523100000000000E+006;-2.759894874153881E+000;-9.556562610160626E+000;-6.481971576757579E-001;-3.309330898008102E-001;-5.667705472872783E+001;
5.523200000000000E+006;-2.745170937321539E+000;-9.578555217833625E+000;-6.496389778239685E-001;-3.308236370762524E-001;-5.677575515895130E+001;
5.523300000000000E+006;-2.730136017860269E+000;-9.595724902207630E+000;-6.510974528666808E-001;-3.307420429281050E-001;-5.688710327553146E+001;
5.523400000000000E+006;-2.716116404930213E+000;-9.616594884012857E+000;-6.524969453866035E-001;-3.305908851958923E-001;-5.698201086838835E+001;
